year,statefip,state,abbrev,ins_public,ins_private,median_hhincome,race_white_wra_esi,race_black_wra_esi,race_asian_wra_esi,race_hispanic_wra_esi,supply_pct_wra_no_maternity_hosp,supply_prim_care_per_10k,supply_obgyn_per_10k,supply_rhc_fqhc_per_100k,male_vasectomy,otc,extended_supply,pharmacy_access
2015,21,Kentucky,KY,.41984528,.51487786,45000,.86885619,.068999201,.018987145,.024786541,.36489043,6.6371503,.9491328,6.8021183,0,0,0,1
2015,22,Louisiana,LA,.36313194,.50813431,45000,.62411284,.29276332,.022749381,.036636759,.23493207,6.5493059,1.4344671,5.2454395,0,0,0,0
2015,23,Maine,ME,.37828436,.53590763,50400,.93908191,.0039952262,.019364839,.021613518,.02510426,11.1184,1.1058218,10.305959,0,0,0,0
2015,24,Maryland,MD,.31204993,.61879599,76000,.51590514,.2884798,.082600623,.075416021,.029529454,8.7972813,1.6132789,1.3485613,0,0,0,0
2015,25,Massachusetts,MA,.36880577,.60221827,70000,.75472766,.05749052,.085809402,.078010283,0,10.486544,1.4497186,1.663129,0,0,0,0
2015,26,Michigan,MI,.38622329,.5508014,50300,.76683223,.11203553,.045644712,.049237669,.12108801,7.9737358,1.2113789,4.1319914,0,0,0,0
2015,27,Minnesota,MN,.32831591,.62574279,63000,.83584487,.034668893,.068488471,.031648781,.1245713,9.0024872,1.122123,2.5867124,0,0,0,0
2015,28,Mississippi,MS,.3981472,.46830916,40000,.58425975,.37410834,.011817179,.019672917,.31446087,5.3102379,1.0393229,12.699121,0,0,0,0
2015,29,Missouri,MO,.31709304,.58316636,50000,.80725598,.10662724,.027394645,.035554148,.19257545,7.0533061,1.05364,8.8926554,0,0,0,0
2015,30,Montana,MT,.33433402,.54791182,50000,.92353481,.00097474188,.013807266,.029374745,.2367565,7.648006,.82288671,11.036363,0,0,0,0
2015,31,Nebraska,NE,.27955428,.64148688,55000,.83885485,.034304615,.02521826,.085146807,.22588366,7.4676061,1.1180314,9.0708208,0,0,0,0
2015,32,Nevada,NV,.33716545,.53811258,52000,.47337741,.078558765,.11070462,.28320721,.045698602,5.6696224,.82328868,1.6258222,0,0,0,0
2015,33,New Hampshire,NH,.29949015,.63173676,69800,.90168142,.0070917928,.041527022,.035298828,.028802983,9.1086178,1.3151883,3.2316053,0,0,0,0
2015,34,New Jersey,NJ,.31320941,.59704638,72500,.56516176,.12301018,.13209157,.15757132,.092716284,8.4438372,1.4612615,1.0493399,0,0,0,0
2015,35,New Mexico,NM,.47151059,.41665688,45000,.38331792,.015252864,.024516838,.50403309,.18797393,7.5487661,1.0551007,6.0908089,0,0,0,0
2015,36,New York,NY,.38741079,.54118776,60400,.60692424,.13060091,.094777003,.14394295,.032291953,8.3184347,1.6291342,1.4346484,0,0,0,0
2015,37,North Carolina,NC,.34070811,.54573125,48000,.65567094,.22068588,.040048879,.056006961,.087473556,7.0567956,1.1749709,2.6088336,0,0,0,0
2015,38,North Dakota,ND,.25336096,.664478,60000,.89013493,.0085438332,.017469177,.034436367,.25574675,7.5040259,.77946752,9.2479191,0,0,0,0
2015,39,Ohio,OH,.37152603,.56040865,50500,.82352549,.091094248,.032486599,.030881608,.13325956,7.6523519,1.1598648,2.3421173,0,0,0,0
2015,40,Oklahoma,OK,.3376911,.51627702,49000,.68831819,.080052003,.028475601,.076106876,.20127627,6.2996345,.76955765,3.553771,0,0,0,0
2015,41,Oregon,OR,.40284964,.52569026,54950,.76408428,.011257352,.064164937,.11173201,.03889592,9.3472862,1.2732761,5.311522,0,0,0,0
2015,42,Pennsylvania,PA,.34995252,.58303452,55000,.78693634,.092718557,.044207059,.055424549,.038652863,8.1195059,1.1841434,2.2339382,0,0,0,0
2015,44,Rhode Island,RI,.37798804,.57001907,58000,.76186091,.048364505,.054044433,.10554296,.04129605,9.5806293,1.7798008,3.4081292,0,0,0,0
2015,45,South Carolina,SC,.36367482,.52474844,46600,.65491408,.26995441,.018186722,.037101205,.1777318,6.7420373,1.1478416,5.2286024,0,0,0,0
2015,46,South Dakota,SD,.29861298,.58590931,52000,.89519131,.012673981,.012455652,.026887178,.49076715,7.7346997,.86199969,12.929996,0,0,0,0
2015,47,Tennessee,TN,.36118743,.53336734,47400,.75110263,.17260407,.023841318,.032259151,.35314882,7.2360358,1.2090361,3.7574055,0,0,0,0
2015,48,Texas,TX,.2901355,.53444088,55000,.46409735,.13161154,.064592212,.31859666,.068605207,5.987452,1.0979605,2.4718671,0,0,0,0
2015,49,Utah,UT,.21428517,.67679,63500,.82193911,.0077716373,.037345942,.10730918,.077398427,5.7411432,.99802428,1.9693457,0,0,0,0
2015,50,Vermont,VT,.41610149,.54224795,58000,.93070883,.014310451,.012535955,.02507191,.23297116,11.245252,1.645257,8.9450865,0,0,0,0
2015,51,Virginia,VA,.27220398,.6332379,66000,.62195134,.17349355,.08407025,.08391127,.26741797,7.5963321,1.2596933,1.9682708,0,0,0,0
2015,53,Washington,WA,.35674879,.57711804,64000,.70095235,.031296805,.11743174,.090037346,.050658725,8.317584,.98739934,4.0723252,0,0,0,1
2015,54,West Virginia,WV,.45842424,.48195082,42400,.91694349,.028467361,.014688332,.015866291,.29140428,7.8573723,.90557706,15.779816,0,0,0,0
2015,55,Wisconsin,WI,.327084,.61287999,55500,.83429462,.051179234,.035884697,.056777857,.055693958,8.0206718,.99110484,2.0965679,0,0,0,0
2015,56,Wyoming,WY,.27421272,.62063414,60200,.83274359,.00419039,.014100995,.0951152,.12387277,6.6711369,.98958039,5.8009887,0,0,0,0
2016,1,Alabama,AL,.36814693,.53472662,45900,.66947734,.26759779,.015912624,.027083652,.22512689,6.5387702,1.0507269,5.078856,0,0,0,0
2016,2,Alaska,AK,.30701959,.54921055,76400,.66793364,.041683502,.081611782,.071370848,.26265004,8.9905024,1.0109261,4.7176552,0,0,0,0
2016,4,Arizona,AZ,.39696983,.49737638,53000,.55517995,.046141163,.049255308,.2924386,.013483487,6.512702,.95944768,2.077601,0,0,0,0
2016,5,Arkansas,AR,.43312269,.48145536,44000,.72539246,.16435735,.022275455,.062944137,.27999091,6.6493812,.81653196,6.391705,0,0,0,0
2016,6,California,CA,.39000893,.53450149,67000,.37270904,.050155189,.1848975,.34937707,.01428581,7.8473849,1.1661141,3.1133745,0,0,0,1
2016,8,Colorado,CO,.32884023,.59143406,65000,.72326541,.031990573,.043314707,.17120968,.037062362,8.1038961,1.214682,3.6097531,0,0,0,0
2016,9,Connecticut,CT,.35259414,.59913373,73500,.6930837,.091387294,.070646591,.12285006,0,8.4720831,1.8817532,3.243438,0,0,0,0
2016,10,Delaware,DE,.36275148,.57483995,63100,.61361998,.21033737,.064295039,.070573382,0,7.1423693,.96632057,1.4704878,0,0,0,0
2016,11,District of Columbia,DC,.36685848,.59250259,75000,.56039697,.25144991,.076419391,.085488513,0,11.77386,2.9801664,6.1658616,0,0,0,0
2016,12,Florida,FL,.37553126,.49457496,50000,.52079087,.17855668,.040632091,.23577502,.096531421,7.2116647,1.0090994,2.4936399,0,0,0,0
2016,13,Georgia,GA,.31255123,.55311084,53000,.52369934,.33417124,.051459994,.064964093,.36855361,6.5739632,1.179395,2.8708956,0,0,0,0
2016,15,Hawaii,HI,.33360657,.63050407,73800,.18024126,.0098296795,.47976378,.09868519,.000026196625,8.8270893,1.3370135,3.8500388,0,0,0,0
2016,16,Idaho,ID,.32175338,.57168984,50400,.85136294,.0066191233,.019550977,.091616482,.20184916,6.4641089,.74265957,7.0701189,0,0,0,0
2016,17,Illinois,IL,.34688172,.5868215,60000,.63649249,.11462362,.069790907,.15955997,.0861983,8.1068382,1.3232784,4.2963586,0,0,0,0
2016,18,Indiana,IN,.33564213,.58117807,52000,.81742013,.079842538,.025357606,.05912187,.18009622,6.6877198,.94225085,3.3921032,0,0,0,0
2016,19,Iowa,IA,.35605177,.60242134,56000,.86638153,.025658537,.035779472,.054785702,.16055991,7.1904969,.64121109,7.4329448,0,0,0,0
2016,20,Kansas,KS,.29335749,.62072879,55000,.76912141,.038424317,.039405819,.11470109,.091388337,7.6153421,.92870027,7.8767538,0,0,0,0
2016,21,Kentucky,KY,.43279788,.51199466,45500,.86002851,.071524993,.020981323,.026187556,.38572937,6.5765543,.96011382,8.0460243,0,0,0,1
2016,22,Louisiana,LA,.39484704,.49500796,45000,.63799214,.29154494,.020138901,.029341739,.25911683,6.6536145,1.4311144,5.660378,0,0,0,0
2016,23,Maine,ME,.37081698,.55022496,52000,.93293685,.0047867713,.028734442,.01768964,.07837382,11.228115,1.0739937,11.265668,0,0,0,0
2016,24,Maryland,MD,.31889036,.6179775,78000,.49614832,.30994561,.077980131,.07720644,.073729783,8.7742815,1.5873156,1.4294151,0,0,0,0
2016,25,Massachusetts,MA,.372852,.60178584,74600,.74700755,.053649895,.089542679,.077737167,0,10.389357,1.4489607,1.7322935,0,0,0,0
2016,26,Michigan,MI,.38844678,.55573761,52600,.76735979,.11385769,.042439196,.046782952,.11875816,7.9298573,1.2106806,4.3914871,0,0,0,0
2016,27,Minnesota,MN,.3318353,.62469798,65000,.81251913,.044769898,.068799034,.040998723,.11083826,8.9149323,1.137691,2.5724862,0,0,0,0
2016,28,Mississippi,MS,.39302799,.48131546,41800,.57194054,.38002804,.016682938,.022905055,.27555215,5.2764959,1.0372312,12.680988,0,0,0,0
2016,29,Missouri,MO,.31794435,.5892846,51600,.80071992,.11054526,.028716974,.03769765,.19306177,7.0589199,1.1012638,9.0103397,0,0,0,0
2016,30,Montana,MT,.38704199,.52939034,50000,.89164925,.0035811167,.026297301,.03464023,.25017288,7.4147258,.83451635,11.030964,0,0,0,0
2016,31,Nebraska,NE,.28023413,.63251215,56000,.82402033,.032815006,.029854316,.084775537,.20956479,7.5559115,1.1011391,9.3858995,0,0,0,0
2016,32,Nevada,NV,.34454015,.54236072,55000,.4584851,.084103428,.11480191,.29647118,.045281164,5.6767588,.82991558,1.7346597,0,0,0,0
2016,33,New Hampshire,NH,.31403121,.62207526,70000,.90953714,.0057287551,.033510525,.030996336,.02877414,9.0800457,1.303571,3.2963862,0,0,0,0
2016,34,New Jersey,NJ,.31703591,.60403097,75500,.5609194,.12030724,.13494954,.16384946,.054850075,8.3906603,1.4109278,1.2186302,0,0,0,0
2016,35,New Mexico,NM,.48011908,.42693493,46000,.36489454,.026095657,.031970654,.48958674,.1901599,7.4434829,.98509622,6.4391656,0,0,0,0
2016,36,New York,NY,.39688125,.54176468,62000,.59764928,.13102773,.096901573,.14722089,.050162684,8.3361654,1.6135495,1.9700902,0,0,0,0
2016,37,North Carolina,NC,.34917217,.54584014,50000,.65521091,.20595354,.040419742,.065735444,.085520364,7.0376949,1.159973,2.6905067,0,0,0,0
2016,38,North Dakota,ND,.26467603,.65452737,60000,.89802605,.010508531,.019214127,.015618561,.25488719,7.5994258,.76521999,9.2354136,0,0,0,0
2016,39,Ohio,OH,.37964898,.56128913,52000,.81850797,.095692709,.028883114,.033040099,.11802503,7.6663632,1.1468549,2.6863267,0,0,0,0
2016,40,Oklahoma,OK,.34768593,.51055276,48700,.68672097,.067635067,.037447844,.075872101,.21250704,6.2927527,.77225763,4.1289024,0,0,0,0
2016,41,Oregon,OR,.4005543,.53470522,56200,.75690144,.013611778,.070462339,.11480568,.042757425,9.2440023,1.2434454,5.5209951,0,0,1,1
2016,42,Pennsylvania,PA,.36711425,.57042736,56000,.77908158,.09696953,.048191004,.057394821,.03125817,8.1013889,1.1584588,2.4326851,0,0,0,0
2016,44,Rhode Island,RI,.37387189,.58376735,60000,.72889286,.057102244,.063733421,.12786002,.6783945,9.64573,1.6943922,4.0703278,0,0,0,0
2016,45,South Carolina,SC,.37278968,.52524722,48800,.64257389,.27681589,.021659495,.039419498,.13270615,6.714211,1.1086209,5.341537,0,0,0,0
2016,46,South Dakota,SD,.30568928,.60813284,55000,.89844179,.012849606,.019042756,.024687506,.33697084,7.5798368,.85504258,13.172277,0,0,0,0
2016,47,Tennessee,TN,.37278929,.53340393,48000,.74490231,.17512238,.027802661,.035443861,.33923572,7.2197561,1.2118125,3.9391425,0,0,0,0
2016,48,Texas,TX,.29244447,.53601581,56000,.45467076,.13168286,.066586562,.32518244,.071534388,6.0349727,1.0892739,2.5841095,0,0,0,0
2016,49,Utah,UT,.22067425,.6915313,65050,.80275387,.0095344838,.034918021,.12027919,.034828641,5.6502047,1.0061558,1.9992023,0,0,0,0
2016,50,Vermont,VT,.42809728,.53648132,57700,.92699629,.0066069905,.020005684,.020218812,.29145029,11.319353,1.5850296,9.6062403,1,0,1,0
2016,51,Virginia,VA,.2750133,.63553387,67400,.62500292,.1801132,.083070226,.074854359,.31395003,7.635695,1.256567,1.9615284,0,0,0,0
2016,53,Washington,WA,.36105803,.57869208,66000,.68516505,.029011548,.12995341,.097051792,.050365534,8.2135019,.97694838,4.2672887,0,0,0,1
2016,54,West Virginia,WV,.48569715,.46023595,43000,.92305952,.03467679,.016029939,.010074576,.34882095,7.8805003,.91201907,17.858099,0,0,0,0
2016,55,Wisconsin,WI,.33237147,.61323231,56350,.83073622,.047334664,.035100557,.062467393,.055315632,7.9844837,.98811013,2.1804183,0,0,0,0
2016,56,Wyoming,WY,.28125316,.60689563,59000,.84315473,.0067115962,.020399354,.099991642,.20137651,6.7805181,1.007684,5.9777865,0,0,0,0
2017,1,Alabama,AL,.37943855,.52062291,47300,.66018456,.27114961,.018092936,.027366756,.36531013,6.4823875,1.0072317,5.2925825,0,0,0,0
2017,2,Alaska,AK,.3432194,.51850986,74100,.69258088,.0063603958,.057442326,.087733708,.28451723,9.0971146,1.0273116,5.2717309,0,0,0,0
2017,4,Arizona,AZ,.38896835,.50426894,56000,.54836845,.043374199,.055897135,.29615721,.013008225,6.6459813,.97345173,2.3231716,0,0,0,0
2017,5,Arkansas,AR,.44002104,.4740555,45400,.728953,.15225907,.027795618,.067193411,.28220773,6.6571712,.8188321,7.0898876,0,0,0,0
2017,6,California,CA,.38394845,.54181099,71000,.36448067,.051751599,.18538579,.35523015,.018004643,7.9275804,1.1677772,3.2653244,0,0,1,1
2017,8,Colorado,CO,.33337232,.58863944,68600,.70470333,.035434436,.045063913,.17827457,.036757797,8.2002382,1.2002524,3.7452154,0,0,0,1
2017,9,Connecticut,CT,.3544662,.58876884,73600,.67323726,.10293721,.067838416,.12266528,.047372088,8.3189716,1.8533052,3.3721793,0,0,0,0
2017,10,Delaware,DE,.35838863,.58191007,63600,.58757168,.24009077,.052453063,.084423356,0,7.1834078,.97719294,1.5593505,0,0,0,0
2017,11,District of Columbia,DC,.36467609,.59816247,83200,.54741967,.27212906,.070791394,.081977278,0,11.74399,3.0116489,6.0521173,0,0,1,0
2017,12,Florida,FL,.37274751,.49369103,52000,.51065868,.17318246,.040508624,.2494829,.15659922,7.251101,1.0212349,2.5781057,0,0,0,0
2017,13,Georgia,GA,.30543372,.55512184,55000,.52846992,.33277595,.049806308,.064499848,.36527911,6.5449724,1.1755254,2.9819608,0,0,0,0
2017,15,Hawaii,HI,.34074959,.6215421,75700,.16904275,.0093655698,.49306256,.094586469,.113555,8.7563343,1.3940084,4.0629392,0,0,1,1
2017,16,Idaho,ID,.33194754,.55815309,51000,.82609957,.0034470744,.022609219,.11469309,.19400744,6.5931134,.75133538,7.1056523,0,0,0,0
2017,17,Illinois,IL,.34733409,.58299744,62000,.6362502,.10869498,.072170705,.15902843,.087153494,7.999517,1.2943267,4.6008353,1,0,1,0
2017,18,Indiana,IN,.34072101,.57328266,53100,.79890525,.085686512,.035789479,.061130714,.16782287,6.61935,.96147817,3.6299176,0,0,0,0
2017,19,Iowa,IA,.34330204,.61248505,58000,.86879325,.023350876,.034283329,.052026045,.17012112,7.28929,.65168095,7.7883825,0,0,0,0
2017,20,Kansas,KS,.29829842,.61469287,56000,.77367836,.051986817,.037743706,.10812111,.12182289,7.7236695,.93370587,8.1355991,0,0,0,0
2017,21,Kentucky,KY,.4373447,.50475472,47200,.84896648,.076530293,.021367427,.031300105,.39877921,6.5646071,.99681443,8.8680563,0,0,0,1
2017,22,Louisiana,LA,.42494461,.48520505,45400,.65508866,.26832494,.022272542,.037260957,.28673035,6.6839824,1.4431083,6.2762403,0,0,0,0
2017,23,Maine,ME,.36952424,.55186552,55100,.92888308,.0083666937,.018457979,.019607708,.078558318,11.1385,1.0554627,11.82717,0,0,0,0
2017,24,Maryland,MD,.32186484,.61447674,80000,.51030034,.30331913,.079011232,.07392925,.074373618,8.7670937,1.5366372,1.5696831,0,0,0,0
2017,25,Massachusetts,MA,.37368056,.59810531,76600,.7368955,.063939646,.092909619,.080632165,.029413553,10.32826,1.3950806,1.8222055,0,0,0,0
2017,26,Michigan,MI,.38922626,.55722433,54000,.75809151,.11420564,.049937021,.048387453,.10449992,7.8295088,1.1975133,4.4367213,0,0,0,0
2017,27,Minnesota,MN,.33056414,.62307775,67000,.81531119,.042505912,.067239977,.042249508,.11652072,8.9445086,1.144065,2.6898081,0,0,0,0
2017,28,Mississippi,MS,.3918193,.47961429,42600,.59294254,.3569864,.010335959,.02139998,.26170945,5.2947288,.99862605,13.705975,0,0,0,0
2017,29,Missouri,MO,.32729444,.57914752,53000,.79589313,.1079658,.030224886,.04145987,.18365727,6.9926844,1.0534009,9.1927223,0,0,0,0
2017,30,Montana,MT,.38099825,.52773315,53400,.89112431,.0070230346,.0042659813,.044783488,.18015246,8.0152845,.87577927,10.947241,0,0,0,0
2017,31,Nebraska,NE,.28128523,.63334107,59000,.81888247,.048600052,.029185945,.084076256,.19450958,7.53616,1.0676661,9.4787912,0,0,0,0
2017,32,Nevada,NV,.34469065,.5415073,57000,.45006496,.077501282,.11629578,.31194654,.047621232,5.6570311,.83054292,1.7678223,0,0,0,0
2017,33,New Hampshire,NH,.32585689,.61694378,73200,.88578618,.015517583,.038394202,.046506062,.0285648,9.0780792,1.2585689,3.4256904,0,0,0,0
2017,34,New Jersey,NJ,.31700665,.60523713,79400,.54666358,.12247455,.14042707,.1666249,.042886138,8.4102812,1.368031,1.2769769,0,0,0,0
2017,35,New Mexico,NM,.49334985,.4119589,45900,.36632189,.016611056,.027738851,.50518852,.17822538,7.4662247,.97218961,6.8963203,0,0,0,1
2017,36,New York,NY,.39892226,.54258579,64500,.6015085,.12489332,.096059538,.14878683,.055361427,8.2057896,1.5753626,2.120971,0,0,1,0
2017,37,North Carolina,NC,.34676936,.54567736,52000,.64508098,.21665961,.043232132,.063555546,.1831546,7.0813818,1.1622226,2.9006896,0,0,0,0
2017,38,North Dakota,ND,.25692058,.66669667,62600,.86373293,.033335026,.017409422,.036465269,.40645465,7.6648846,.91343182,9.928607,0,0,0,0
2017,39,Ohio,OH,.37961432,.55879104,53400,.81381905,.093289115,.034530129,.029714188,.13988249,7.6218357,1.1141981,2.8648357,0,0,0,0
2017,40,Oklahoma,OK,.34850174,.50840628,49200,.67838043,.068931557,.031204235,.089432366,.20001535,6.1869349,.760647,4.477387,0,0,0,0
2017,41,Oregon,OR,.39676127,.53340876,60000,.74634993,.014888502,.069329642,.11836546,.043005977,9.4043217,1.2455417,5.7690787,0,0,1,1
2017,42,Pennsylvania,PA,.37129751,.57004893,58800,.7697646,.095596462,.050576035,.063395329,.11138971,8.0847836,1.1573119,2.5379646,0,0,0,0
2017,44,Rhode Island,RI,.3872149,.56787455,63400,.71893471,.054276895,.061247677,.12153572,.68036371,9.7202911,1.6515058,4.2467294,0,0,0,0
2017,45,South Carolina,SC,.3675361,.51794761,50000,.64270639,.27398589,.022193305,.038122971,.1497115,6.6754651,1.0807327,5.3738093,0,0,0,0
2017,46,South Dakota,SD,.30736399,.60047418,56400,.89081353,.0098226629,.019066945,.03749669,.40432671,7.566123,.88539737,12.76352,0,0,0,0
2017,47,Tennessee,TN,.36932355,.53316236,50000,.74243915,.1749322,.02516409,.037320703,.35031319,7.1649961,1.1852322,4.1095986,0,0,0,0
2017,48,Texas,TX,.2888197,.53240007,59000,.45086136,.1286926,.068109781,.3280749,.069708481,6.0905304,1.0849828,2.6709442,0,0,0,0
2017,49,Utah,UT,.21875387,.68824303,67500,.80062532,.0075223907,.044086553,.11181312,.024391076,5.7901249,.99618518,2.1277742,0,0,0,0
2017,50,Vermont,VT,.45141962,.50672889,55800,.91750902,.0069658365,.029163634,.035138775,.30736732,11.288257,1.5713766,10.422396,1,0,1,0
2017,51,Virginia,VA,.27850407,.63117421,71000,.6169886,.17829324,.087449357,.0792832,.33277637,7.5796752,1.2148732,2.0661108,0,0,0,0
2017,53,Washington,WA,.35804915,.58067232,70000,.6739192,.031601187,.13095264,.10298715,.066394769,8.4501991,.96951783,4.3749828,0,0,0,1
2017,54,West Virginia,WV,.4781588,.45943761,42300,.91500193,.034138903,.013480145,.015491274,.34686303,7.7704358,.91416889,18.834082,0,0,0,0
2017,55,Wisconsin,WI,.33034417,.61600077,58200,.82197797,.0504057,.039744627,.06146346,.057293698,7.8716478,.98007363,2.2258713,0,0,0,0
2017,56,Wyoming,WY,.28999767,.58676887,59600,.87145108,.012921621,.0091300653,.079865322,.12794691,6.783874,1.104753,6.3868532,0,0,0,0
2018,1,Alabama,AL,.37021926,.5231998,49100,.65990251,.28045061,.017351877,.022059126,.40096372,6.5237904,.99714857,5.564795,0,0,0,0
2018,2,Alaska,AK,.33169976,.54689342,71380,.6298613,.018017335,.083794504,.053458165,.31775221,9.2376785,1.0441073,4.7461619,0,0,0,0
2018,4,Arizona,AZ,.39254224,.49520612,58200,.53697002,.0468948,.059718497,.29773939,.014982576,6.6701775,.97526085,2.5238278,0,0,0,0
2018,5,Arkansas,AR,.44331804,.46731082,46200,.72553909,.14028384,.031366345,.072329052,.27669021,6.7082281,.81509155,7.5319567,0,0,0,0
2018,6,California,CA,.38497239,.54176921,74500,.35510221,.05407713,.19390558,.3535836,.019608535,7.9680967,1.1628557,3.4507127,0,0,1,1
2018,8,Colorado,CO,.32601002,.59476763,70080,.69838434,.03813133,.046029471,.18315321,.033444185,8.2561178,1.195873,3.9153278,0,0,0,1
2018,9,Connecticut,CT,.36095715,.58575183,75000,.67535126,.099729575,.069317639,.12744433,.047609687,8.3021488,1.8457298,3.3308468,0,0,0,0
2018,10,Delaware,DE,.40426669,.53743649,64400,.61264169,.22811963,.059770133,.075565718,0,7.2309155,.98508221,1.550915,0,1,1,0
2018,11,District of Columbia,DC,.36516646,.60106343,84000,.58763367,.22940084,.073003948,.070696235,0,11.815471,3.01302,5.5519571,0,0,1,1
2018,12,Florida,FL,.3693682,.4948405,55000,.49531782,.17412038,.038425252,.26227167,.16031398,7.2955542,1.0261813,2.6244962,0,0,0,0
2018,13,Georgia,GA,.3110677,.54578674,58000,.51419985,.33007106,.057695668,.072161525,.37419191,6.5813794,1.1731292,3.1750634,0,0,0,0
2018,15,Hawaii,HI,.34028375,.61794621,79000,.18194459,.015185989,.46308938,.11014008,.13625845,8.8298178,1.3783361,4.787077,0,0,1,1
2018,16,Idaho,ID,.32866398,.55885392,55000,.82059604,.0021569636,.024176791,.1185489,.20658538,6.6759367,.73616076,7.0117111,0,0,0,0
2018,17,Illinois,IL,.34159005,.58696097,63800,.63258755,.10607405,.076799981,.16175611,.089448988,8.0199566,1.2917603,4.8347549,1,0,1,0
2018,18,Indiana,IN,.33993641,.5731917,55000,.79853028,.081124447,.030133018,.064703517,.17499025,6.6258636,.96654153,3.9002504,0,0,0,0
2018,19,Iowa,IA,.35934028,.59046113,58500,.86145669,.022927895,.040403012,.057127945,.17266719,7.2924538,.65580487,7.9210558,0,0,0,0
2018,20,Kansas,KS,.3029775,.60807967,57400,.78490806,.039013077,.044390578,.093532488,.12830538,7.7901845,.92016327,8.3805456,0,0,0,0
2018,21,Kentucky,KY,.43456969,.5066632,50000,.8523407,.066477053,.024805404,.027279174,.40700889,6.5881529,1.0021318,11.033027,0,0,0,1
2018,22,Louisiana,LA,.44317979,.47116876,47000,.6414578,.2754212,.021525303,.032492481,.29921013,6.7343516,1.4474992,7.03866,0,0,0,0
2018,23,Maine,ME,.38145208,.54041308,55300,.94531965,.0025567922,.014682292,.015004518,.089175262,11.226555,1.0574056,11.580957,0,0,0,0
2018,24,Maryland,MD,.33383638,.60555416,82080,.50878102,.28966343,.079940565,.081613511,.075359672,8.7518167,1.5193865,1.6217867,1,1,1,1
2018,25,Massachusetts,MA,.37079614,.60138083,79000,.7218563,.061067775,.095465012,.086022355,.035296265,10.340993,1.387013,1.8544949,0,1,1,0
2018,26,Michigan,MI,.39320192,.55072838,55500,.7544052,.1137176,.047636788,.053858638,.10216118,7.7908955,1.1951954,4.3817902,0,0,0,0
2018,27,Minnesota,MN,.33519444,.62035483,68200,.82084185,.042150188,.064607345,.041032892,.11367514,8.9360962,1.1505376,2.7801645,0,0,0,0
2018,28,Mississippi,MS,.38670129,.48245054,44100,.57632303,.37581557,.011792628,.020556696,.26582694,5.301722,.99466109,14.230562,0,0,0,0
2018,29,Missouri,MO,.32917911,.5743556,54000,.79335177,.10938487,.031945035,.037792776,.18301818,7.0013146,1.0531873,9.1896582,0,0,0,0
2018,30,Montana,MT,.40477169,.51386279,54000,.86383742,.0042238552,.0079481145,.054328769,.16708793,8.0862179,.895733,11.67273,0,0,0,0
2018,31,Nebraska,NE,.29320863,.62157458,59000,.78854561,.056038532,.036462251,.091071427,.19538431,7.6195364,1.0602375,9.43363,0,0,0,0
2018,32,Nevada,NV,.35013273,.53419071,58000,.45989773,.082673065,.10551021,.29671115,.043178521,5.6626391,.82992023,1.8455098,0,1,1,0
2018,33,New Hampshire,NH,.33022168,.6160571,73200,.89720237,.013004799,.039049514,.032178391,.028468059,9.0416718,1.2422466,3.5386279,0,0,0,0
2018,34,New Jersey,NJ,.31531578,.60940999,80320,.54874301,.12334751,.13691066,.16864887,.04222057,8.3803577,1.3535247,1.3245747,0,0,0,0
2018,35,New Mexico,NM,.49508262,.40886587,45200,.38121787,.021872165,.019826803,.49342132,.18653429,7.4864683,.95756876,7.2061648,0,0,0,1
2018,36,New York,NY,.402998,.54298711,67000,.5902397,.1330086,.098951682,.14804883,.058808271,8.1943378,1.5643281,2.3948162,0,0,1,0
2018,37,North Carolina,NC,.34837303,.54324168,53000,.63933903,.21818441,.044856161,.06297937,.19448934,7.116003,1.1596402,2.9854712,0,0,0,0
2018,38,North Dakota,ND,.26936087,.65447974,62000,.86488777,.005699968,.034868632,.034918543,.41612986,7.6341734,.92173982,9.9989872,0,0,0,0
2018,39,Ohio,OH,.37923297,.5533163,55000,.80806619,.096227668,.035385448,.032774884,.14235879,7.649004,1.1050602,3.3021252,0,0,0,0
2018,40,Oklahoma,OK,.34508362,.51355529,51000,.66532898,.068067409,.034987193,.099247508,.20747565,6.1477218,.75287372,4.8692913,0,0,0,0
2018,41,Oregon,OR,.39415154,.53185582,62700,.75550818,.011111067,.070090145,.11742043,.043763038,9.4756546,1.2464037,6.2280569,0,0,1,1
2018,42,Pennsylvania,PA,.37599543,.56412315,60000,.77577633,.084284626,.049965974,.065959565,.12572704,8.1007729,1.1599976,2.6860185,0,0,0,0
2018,44,Rhode Island,RI,.39042386,.56798685,65000,.71709102,.057935663,.047362402,.13617167,.80814397,9.7886801,1.6314282,4.2560639,0,0,1,0
2018,45,South Carolina,SC,.37547901,.51624477,51000,.66353762,.25233451,.020920275,.044298563,.15386339,6.6954937,1.0614717,5.3893223,0,0,0,0
2018,46,South Dakota,SD,.3065249,.59927231,52900,.83458441,.031455703,.039619438,.041858029,.41664818,7.5433855,.89688098,12.241636,0,0,0,0
2018,47,Tennessee,TN,.3726182,.52182996,52000,.74790311,.16327274,.025990428,.036360759,.35262704,7.1566,1.1809617,4.254056,0,0,0,1
2018,48,Texas,TX,.28978044,.5284366,60000,.44072947,.12764838,.07364817,.33516172,.069669619,6.1379175,1.0809442,2.7071431,0,0,0,0
